artist_id,date,week_index,career_month,streams,followers,playlist_adds,editorial_adds
A06,2025-11-17,267,61.406,195422,1690645,4599,972
A06,2025-11-24,268,61.636,170876,1697218,2873,744
A06,2025-12-01,269,61.865,180822,1703079,2675,577
A06,2025-12-08,270,62.095,162751,1708666,2661,586
A06,2025-12-15,271,62.325,169056,1711834,2045,340
A06,2025-12-22,272,62.555,158217,1715226,2133,494
A06,2025-12-29,273,62.785,148778,1717983,2003,310
A06,2026-01-05,274,63.015,139174,1718246,1409,294
A06,2026-01-12,275,63.245,134534,1718078,1313,284
A06,2026-01-19,276,63.475,137842,1716753,1015,204
A06,2026-01-26,277,63.705,151635,1715606,1021,185
A06,2026-02-02,278,63.935,118543,1712836,703,153
A06,2026-02-09,279,64.165,127328,1710161,701,165
A06,2026-02-16,280,64.395,127333,1707383,672,167
A06,2026-02-23,281,64.625,134848,1704430,605,133
A06,2026-03-02,282,64.855,138405,1701004,475,87
A06,2026-03-09,283,65.085,123759,1697237,426,119
A06,2026-03-16,284,65.315,123754,1693147,341,65
A06,2026-03-23,285,65.545,132239,1700883,3271,375
A06,2026-03-30,286,65.775,150842,1703719,2003,448
A06,2026-04-06,287,66.005,134688,1706464,2027,276
A06,2026-04-13,288,66.235,130160,1707061,1505,363
A06,2026-04-20,289,66.465,129533,1706418,1197,278
A06,2026-04-27,290,66.695,133712,1705638,1151,164
A06,2026-05-04,291,66.925,122754,1703814,919,192
A06,2026-05-11,292,67.155,113360,1701054,708,162
A06,2026-05-18,293,67.385,107493,1698509,775,188
A06,2026-05-25,294,67.615,116040,1695663,674,160
A06,2026-06-01,295,67.845,105985,1692485,616,105
A06,2026-06-08,296,68.075,101755,1689397,646,109
A06,2026-06-15,297,68.305,113520,1685447,396,85
A06,2026-06-22,298,68.535,89762,1681199,381,80
A06,2026-06-29,299,68.765,99388,1677871,581,88
A07,2019-02-04,0,0.0,979033,58885,1614,174
A07,2019-02-11,1,0.23,1003381,80196,2161,318
A07,2019-02-18,2,0.46,1089184,114309,5107,817
A07,2019-02-25,3,0.69,1086432,142280,3614,609
A07,2019-03-04,4,0.92,1001475,167584,3249,802
A07,2019-03-11,5,1.15,1094425,193546,3140,588
A07,2019-03-18,6,1.38,958604,214845,2437,574
A07,2019-03-25,7,1.61,926168,233143,1812,339
A07,2019-04-01,8,1.84,936048,254835,2647,465
A07,2019-04-08,9,2.07,964613,273966,1937,385
A07,2019-04-15,10,2.3,879902,293251,2266,289
A07,2019-04-22,11,2.53,998853,311238,1579,423
A07,2019-04-29,12,2.76,884996,326616,1310,322
A07,2019-05-06,13,2.99,821310,346404,2633,316
A07,2019-05-13,14,3.22,984588,374964,4321,874
A07,2019-05-20,15,3.45,892648,399674,3683,749
A07,2019-05-27,16,3.68,1008030,422087,2762,739
A07,2019-06-03,17,3.91,882826,444415,3166,513
A07,2019-06-10,18,4.14,863492,463757,2504,571
A07,2019-06-17,19,4.37,831727,480779,2045,434
A07,2019-06-24,20,4.6,750257,497521,2255,383
A07,2019-07-01,21,4.83,765847,512994,1904,358
A07,2019-07-08,22,5.06,765525,530122,2334,441
A07,2019-07-15,23,5.29,836642,544739,1495,446
A07,2019-07-22,24,5.52,774228,558211,1424,318
A07,2019-07-29,25,5.75,802319,571783,1372,228
A07,2019-08-05,26,5.98,732276,584183,1318,239
A07,2019-08-12,27,6.21,755278,595541,996,202
A07,2019-08-19,28,6.44,717769,606065,919,217
A07,2019-08-26,29,6.67,718026,617528,1164,220
A07,2019-09-02,30,6.899,758327,636876,3017,167
A07,2019-09-09,31,7.129,984010,681091,8527,1187
A07,2019-09-16,32,7.359,984719,709112,4521,1410
A07,2019-09-23,33,7.589,882835,735670,4510,1002
A07,2019-09-30,34,7.819,870975,761408,4370,850
A07,2019-10-07,35,8.049,924717,786840,4147,809
A07,2019-10-14,36,8.279,903582,806029,2679,681
A07,2019-10-21,37,8.509,924079,826124,2859,596
A07,2019-10-28,38,8.739,904439,844839,2597,680
A07,2019-11-04,39,8.969,906280,864174,2765,345
A07,2019-11-11,40,9.199,968247,880425,1814,580
A07,2019-11-18,41,9.429,762380,893522,1704,451
A07,2019-11-25,42,9.659,876615,913528,3077,434
A07,2019-12-02,43,9.889,921727,926154,1107,398
A07,2019-12-09,44,10.119,874908,939256,1389,340
A07,2019-12-16,45,10.349,916900,952684,1349,300
A07,2019-12-23,46,10.579,806385,964020,1194,211
A07,2019-12-30,47,10.809,813999,982807,3044,273
A07,2020-01-06,48,11.039,978607,1012184,5181,1007
A07,2020-01-13,49,11.269,998007,1034693,3431,834
A07,2020-01-20,50,11.499,885840,1055441,3374,711
A07,2020-01-27,51,11.729,831664,1073923,3002,696
A07,2020-02-03,52,11.959,863443,1092768,3009,516
A07,2020-02-10,53,12.189,855543,1106566,1792,486
A07,2020-02-17,54,12.419,874677,1121955,2142,489
A07,2020-02-24,55,12.649,793789,1135113,1860,322
A07,2020-03-02,56,12.879,819650,1150471,2340,371
A07,2020-03-09,57,13.109,858404,1162178,1317,333
A07,2020-03-16,58,13.339,798445,1172641,1211,290
A07,2020-03-23,59,13.569,775558,1183641,1430,336
A07,2020-03-30,60,13.799,746559,1192831,1081,216
A07,2020-04-06,61,14.029,765561,1202935,1258,341
A07,2020-04-13,62,14.259,729335,1211190,922,269
A07,2020-04-20,63,14.489,682407,1218362,810,234
A07,2020-04-27,64,14.719,720341,1237585,3708,241
A07,2020-05-04,65,14.949,1016662,1298870,13290,2034
A07,2020-05-11,66,15.179,981320,1345420,9782,2354
A07,2020-05-18,67,15.409,955620,1378132,6451,1556
A07,2020-05-25,68,15.639,1009728,1409624,6005,1085
A07,2020-06-01,69,15.869,869204,1433160,4499,1070
A07,2020-06-08,70,16.099,730595,1452943,4030,896
A07,2020-06-15,71,16.329,756056,1480473,5905,829
A07,2020-06-22,72,16.559,831887,1500740,3873,721
A07,2020-06-29,73,16.789,762403,1514602,2515,498
A07,2020-07-06,74,17.019,744896,1528674,2638,584
A07,2020-07-13,75,17.249,669019,1539510,2087,578
A07,2020-07-20,76,17.479,760365,1551912,2196,444
A07,2020-07-27,77,17.709,673404,1562271,1977,461
A07,2020-08-03,78,17.939,671088,1572614,1990,393
A07,2020-08-10,79,18.169,704411,1581591,1552,381
A07,2020-08-17,80,18.399,654632,1589758,1519,267
A07,2020-08-24,81,18.629,719503,1599697,1761,338
A07,2020-08-31,82,18.859,696710,1606826,1142,310
A07,2020-09-07,83,19.089,598518,1611558,866,213
A07,2020-09-14,84,19.319,665482,1621768,2025,288
A07,2020-09-21,85,19.549,686000,1632240,2034,177
A07,2020-09-28,86,19.779,807094,1656474,5096,950
A07,2020-10-05,87,20.009,730782,1673061,3454,602
A07,2020-10-12,88,20.239,761842,1689151,3246,652
A07,2020-10-19,89,20.469,694501,1699103,1944,665
A07,2020-10-26,90,20.698,770916,1711856,2409,480
A07,2020-11-02,91,20.928,582846,1719029,1631,532
A07,2020-11-09,92,21.158,744697,1734467,3185,400
A07,2020-11-16,93,21.388,654657,1741974,1507,310
A07,2020-11-23,94,21.618,647028,1750823,1874,381
A07,2020-11-30,95,21.848,674311,1771288,4699,357
A07,2020-12-07,96,22.078,958453,1802271,6436,1255
A07,2020-12-14,97,22.308,860294,1830033,5977,1038
A07,2020-12-21,98,22.538,855320,1859812,6525,919
A07,2020-12-28,99,22.768,872830,1882979,4846,756
A07,2021-01-04,100,22.998,864038,1901534,3744,702
A07,2021-01-11,101,23.228,742760,1917228,3437,682
A07,2021-01-18,102,23.458,771521,1932329,3212,581
A07,2021-01-25,103,23.688,733675,1943084,2262,529
A07,2021-02-01,104,23.918,738862,1954181,2342,515
A07,2021-02-08,105,24.148,770640,1964655,2095,396
A07,2021-02-15,106,24.378,762778,1973810,1801,408
A07,2021-02-22,107,24.608,745394,1983197,1924,342
A07,2021-03-01,108,24.838,661403,1988684,1229,299
A07,2021-03-08,109,25.068,648216,1994016,1238,197
A07,2021-03-15,110,25.298,640533,2004629,2588,250
A07,2021-03-22,111,25.528,763535,2025859,4857,292
A07,2021-03-29,112,25.758,1063173,2083702,13069,2179
A07,2021-04-05,113,25.988,879828,2125344,9666,1849
A07,2021-04-12,114,26.218,923300,2158638,7481,1614
A07,2021-04-19,115,26.448,801790,2182545,5558,961
A07,2021-04-26,116,26.678,754482,2205078,5390,886
A07,2021-05-03,117,26.908,823944,2224839,4496,1105
A07,2021-05-10,118,27.138,755427,2241239,3896,1107
A07,2021-05-17,119,27.368,795492,2256052,3387,836
A07,2021-05-24,120,27.598,711462,2267586,2852,786
A07,2021-05-31,121,27.828,628922,2276483,2470,685
A07,2021-06-07,122,28.058,663834,2286220,2577,576
A07,2021-06-14,123,28.288,658596,2292257,1678,521
A07,2021-06-21,124,28.518,658938,2300217,2164,441
A07,2021-06-28,125,28.748,577693,2304917,1618,337
A07,2021-07-05,126,28.978,601214,2309582,1538,315
A07,2021-07-12,127,29.208,518618,2312087,1269,218
A07,2021-07-19,128,29.438,616768,2317556,1697,265
A07,2021-07-26,129,29.668,541596,2319592,1085,219
A07,2021-08-02,130,29.898,538052,2321826,1148,206
A07,2021-08-09,131,30.128,572079,2323403,877,165
A07,2021-08-16,132,30.358,505534,2327255,1661,222
A07,2021-08-23,133,30.588,669792,2349137,5645,852
A07,2021-08-30,134,30.818,704760,2360232,2857,762
A07,2021-09-06,135,31.048,623189,2367470,2166,663
A07,2021-09-13,136,31.278,654801,2377127,2677,516
A07,2021-09-20,137,31.508,607522,2383045,1904,527
A07,2021-09-27,138,31.738,655004,2390745,2202,459
A07,2021-10-04,139,31.968,640708,2396735,1828,346
A07,2021-10-11,140,32.198,634494,2400576,1317,404
A07,2021-10-18,141,32.428,554826,2404451,1586,317
A07,2021-10-25,142,32.658,635684,2407031,1006,323
A07,2021-11-01,143,32.888,554384,2409112,1145,341
A07,2021-11-08,144,33.118,562143,2413345,1660,197
A07,2021-11-15,145,33.348,619024,2415883,1058,262
A07,2021-11-22,146,33.578,563821,2417502,1008,234
A07,2021-11-29,147,33.808,650184,2420803,1152,213
A07,2021-12-06,148,34.038,620762,2422773,918,208
A07,2021-12-13,149,34.268,619406,2423895,712,225
A07,2021-12-20,150,34.497,549867,2424113,711,120
A07,2021-12-27,151,34.727,592651,2431935,2474,142
A07,2022-01-03,152,34.957,733685,2447044,3850,800
A07,2022-01-10,153,35.187,657499,2456148,2609,665
A07,2022-01-17,154,35.417,672061,2465695,2682,622
A07,2022-01-24,155,35.647,672313,2473265,2197,474
A07,2022-01-31,156,35.877,588329,2480515,2395,575
A07,2022-02-07,157,36.107,602341,2489320,2745,334
A07,2022-02-14,158,36.337,646242,2495587,1979,286
A07,2022-02-21,159,36.567,579985,2497946,1221,310
A07,2022-02-28,160,36.797,599503,2501836,1543,293
A07,2022-03-07,161,37.027,618223,2503858,1020,324
A07,2022-03-14,162,37.257,592548,2505825,1091,353
A07,2022-03-21,163,37.487,522630,2506420,975,173
A07,2022-03-28,164,37.717,526659,2506338,793,211
A07,2022-04-04,165,37.947,522379,2507495,1116,217
A07,2022-04-11,166,38.177,503682,2510008,1517,148
A07,2022-04-18,167,38.407,567523,2510420,788,186
A07,2022-04-25,168,38.637,525793,2510199,765,185
A07,2022-05-02,169,38.867,520022,2510473,907,155
A07,2022-05-09,170,39.097,544151,2516250,2205,213
A07,2022-05-16,171,39.327,662168,2539935,6309,1114
A07,2022-05-23,172,39.557,641307,2552998,3744,829
A07,2022-05-30,173,39.787,635842,2567507,4136,932
A07,2022-06-06,174,40.017,562000,2580156,3923,748
A07,2022-06-13,175,40.247,534995,2589752,3259,521
A07,2022-06-20,176,40.477,550755,2597649,2793,522
A07,2022-06-27,177,40.707,487120,2601347,1956,493
A07,2022-07-04,178,40.937,495568,2606537,2306,495
A07,2022-07-11,179,41.167,551296,2609641,1610,439
A07,2022-07-18,180,41.397,518989,2612021,1536,289
A07,2022-07-25,181,41.627,436277,2613028,1461,286
A07,2022-08-01,182,41.857,487044,2614983,1536,239
A07,2022-08-08,183,42.087,460053,2621362,2731,272
A07,2022-08-15,184,42.317,587226,2637429,4750,921
A07,2022-08-22,185,42.547,567409,2646051,2969,759
A07,2022-08-29,186,42.777,546480,2651727,2308,537
A07,2022-09-05,187,43.007,464473,2656489,2349,575
A07,2022-09-12,188,43.237,487836,2661657,2380,445
A07,2022-09-19,189,43.467,500427,2664209,1691,419
A07,2022-09-26,190,43.697,499177,2667345,1843,322
A07,2022-10-03,191,43.927,500006,2669473,1592,322
A07,2022-10-10,192,44.157,476092,2670848,1483,270
A07,2022-10-17,193,44.387,476146,2673902,1904,240
A07,2022-10-24,194,44.617,516935,2674497,1161,255
A07,2022-10-31,195,44.847,493315,2674836,1173,179
A07,2022-11-07,196,45.077,502496,2685449,3713,227
A07,2022-11-14,197,45.307,743719,2737051,13195,2175
A07,2022-11-21,198,45.537,722709,2768489,8273,1789
A07,2022-11-28,199,45.767,713467,2796423,7458,1503
A07,2022-12-05,200,45.997,679435,2818225,6063,1259
A07,2022-12-12,201,46.227,722370,2841998,6439,1517
A07,2022-12-19,202,46.457,629909,2856981,4563,1150
A07,2022-12-26,203,46.687,559358,2866929,3546,987
A07,2023-01-02,204,46.917,604758,2879590,4088,763
A07,2023-01-09,205,47.147,631967,2890872,3668,555
A07,2023-01-16,206,47.377,649641,2899165,2876,508
A07,2023-01-23,207,47.607,560369,2902735,1990,519
A07,2023-01-30,208,47.837,549457,2906263,2018,323
A07,2023-02-06,209,48.066,499886,2908076,1752,325
A07,2023-02-13,210,48.296,524471,2908472,1321,398
A07,2023-02-20,211,48.526,515353,2910055,1647,287
A07,2023-02-27,212,48.756,530994,2910739,1374,287
A07,2023-03-06,213,48.986,506499,2910050,1110,270
A07,2023-03-13,214,49.216,509835,2908864,975,276
A07,2023-03-20,215,49.446,490447,2908475,1235,223
A07,2023-03-27,216,49.676,530171,2907811,1038,237
A07,2023-04-03,217,49.906,467149,2904884,674,194
A07,2023-04-10,218,50.136,488389,2906690,1786,157
A07,2023-04-17,219,50.366,532128,2917302,3849,694
A07,2023-04-24,220,50.596,531501,2923952,2871,654
A07,2023-05-01,221,50.826,462716,2928468,2565,525
A07,2023-05-08,222,51.056,499856,2932598,2354,502
A07,2023-05-15,223,51.286,465027,2933193,1586,385
A07,2023-05-22,224,51.516,454526,2934805,1875,361
A07,2023-05-29,225,51.746,469822,2940419,2828,285
A07,2023-06-05,226,51.976,516953,2941083,1444,309
A07,2023-06-12,227,52.206,416550,2939358,1171,214
A07,2023-06-19,228,52.436,472712,2939678,1500,322
A07,2023-06-26,229,52.666,430958,2937522,1015,262
A07,2023-07-03,230,52.896,443683,2937039,1390,265
A07,2023-07-10,231,53.126,466448,2934775,872,197
A07,2023-07-17,232,53.356,399076,2931047,720,180
A07,2023-07-24,233,53.586,462807,2952341,6767,1405
A07,2023-07-31,234,53.816,493217,2970395,5880,907
A07,2023-08-07,235,54.046,543328,2983409,4477,904
A07,2023-08-14,236,54.276,503355,2991774,3456,792
A07,2023-08-21,237,54.506,499587,2996973,2685,653
A07,2023-08-28,238,54.736,426202,3000666,2550,560
A07,2023-09-04,239,54.966,492002,3005800,2702,361
A07,2023-09-11,240,55.196,437504,3006858,1864,363
A07,2023-09-18,241,55.426,498781,3009925,2170,405
A07,2023-09-25,242,55.656,446292,3009754,1532,395
A07,2023-10-02,243,55.886,456377,3009147,1391,302
A07,2023-10-09,244,56.116,442071,3007758,1241,266
A07,2023-10-16,245,56.346,438211,3005801,1110,280
A07,2023-10-23,246,56.576,442181,3003666,1051,208
A07,2023-10-30,247,56.806,418691,3000367,833,241
A07,2023-11-06,248,57.036,392139,2995792,596,207
A07,2023-11-13,249,57.266,395305,2993551,1165,200
A07,2023-11-20,250,57.496,441849,2994153,1724,165
A07,2023-11-27,251,57.726,461686,2998976,2716,136
A07,2023-12-04,252,57.956,691012,3040904,11260,1566
A07,2023-12-11,253,58.186,636181,3069403,8120,1531
A07,2023-12-18,254,58.416,610065,3088049,5770,1480
A07,2023-12-25,255,58.646,546751,3109349,6655,962
A07,2024-01-01,256,58.876,479262,3122318,4811,975
A07,2024-01-08,257,59.106,526918,3137100,5124,972
A07,2024-01-15,258,59.336,569262,3147061,3797,797
A07,2024-01-22,259,59.566,469945,3153092,3144,703
A07,2024-01-29,260,59.796,522456,3158917,2930,655
A07,2024-02-05,261,60.026,495149,3159929,1820,511
A07,2024-02-12,262,60.256,418490,3160147,1869,447
A07,2024-02-19,263,60.486,486669,3165385,2905,398
A07,2024-02-26,264,60.716,501802,3166000,1706,474
A07,2024-03-04,265,60.946,450717,3164507,1344,340
A07,2024-03-11,266,61.176,424981,3162565,1313,309
A07,2024-03-18,267,61.406,382726,3159452,1154,275
A07,2024-03-25,268,61.636,433387,3159263,1719,189
A07,2024-04-01,269,61.865,428027,3155909,945,309
A07,2024-04-08,270,62.095,412966,3151877,820,178
A07,2024-04-15,271,62.325,368131,3147164,790,152
A07,2024-04-22,272,62.555,409572,3145881,1510,126
A07,2024-04-29,273,62.785,427491,3141469,668,175
A07,2024-05-06,274,63.015,410607,3136804,655,161
A07,2024-05-13,275,63.245,382035,3131810,660,121
A07,2024-05-20,276,63.475,420074,3139561,3719,757
A07,2024-05-27,277,63.705,421165,3144466,3012,603
A07,2024-06-03,278,63.935,377783,3143764,1755,493
A07,2024-06-10,279,64.165,410413,3145135,2167,487
A07,2024-06-17,280,64.395,396185,3147458,2452,451
A07,2024-06-24,281,64.625,394288,3145882,1486,296
A07,2024-07-01,282,64.855,374760,3143436,1329,311
A07,2024-07-08,283,65.085,376492,3140392,1172,257
A07,2024-07-15,284,65.315,345800,3136976,1175,264
A07,2024-07-22,285,65.545,355405,3132876,969,175
A07,2024-07-29,286,65.775,355206,3129315,1101,183
A07,2024-08-05,287,66.005,365300,3125157,915,146
A07,2024-08-12,288,66.235,331975,3120042,779,143
A07,2024-08-19,289,66.465,303982,3115253,946,176
A07,2024-08-26,290,66.695,354548,3110426,769,151
A07,2024-09-02,291,66.925,340377,3104777,604,149
A07,2024-09-09,292,67.155,318434,3098256,451,140
A07,2024-09-16,293,67.385,335423,3096803,1657,83
A07,2024-09-23,294,67.615,430897,3103171,3304,660
A07,2024-09-30,295,67.845,359837,3106682,2824,595
A07,2024-10-07,296,68.075,373955,3110042,2745,430
A07,2024-10-14,297,68.305,373525,3111386,2245,571
A07,2024-10-21,298,68.535,391599,3112014,2009,428
A07,2024-10-28,299,68.765,421492,3112478,1873,346
A07,2024-11-04,300,68.995,419870,3110885,1365,274
A07,2024-11-11,301,69.225,360480,3107820,1186,329
A07,2024-11-18,302,69.455,350130,3106361,1617,291
A07,2024-11-25,303,69.685,409045,3103261,1016,266
A07,2024-12-02,304,69.915,373693,3099476,956,177
A07,2024-12-09,305,70.145,419856,3097326,1212,163
A07,2024-12-16,306,70.375,405050,3093611,866,200
A07,2024-12-23,307,70.605,351493,3088027,568,156
A07,2024-12-30,308,70.835,385274,3084916,1071,220
A07,2025-01-06,309,71.065,392261,3082044,1106,176
A07,2025-01-13,310,71.295,444191,3097421,5498,876
A07,2025-01-20,311,71.525,497214,3108855,4357,778
A07,2025-01-27,312,71.755,441638,3121041,4736,963
A07,2025-02-03,313,71.985,455329,3129005,3648,816
A07,2025-02-10,314,72.215,475081,3135632,3258,729
A07,2025-02-17,315,72.445,377815,3138319,2593,503
A07,2025-02-24,316,72.675,376946,3139763,2287,360
A07,2025-03-03,317,72.905,418910,3142065,2369,469
A07,2025-03-10,318,73.135,417088,3142294,1858,354
A07,2025-03-17,319,73.365,425229,3140623,1358,364
A07,2025-03-24,320,73.595,423327,3138548,1261,332
A07,2025-03-31,321,73.825,339716,3134911,1137,274
A07,2025-04-07,322,74.055,381785,3131157,969,193
A07,2025-04-14,323,74.285,321333,3126098,834,211
A07,2025-04-21,324,74.515,359153,3121644,858,165
A07,2025-04-28,325,74.745,317861,3116075,707,149
A07,2025-05-05,326,74.975,357548,3112143,984,160
A07,2025-05-12,327,75.205,342861,3109082,1245,119
A07,2025-05-19,328,75.435,409079,3118083,4044,682
A07,2025-05-26,329,75.664,396764,3121133,2605,611
A07,2025-06-02,330,75.894,327475,3122132,2318,525
A07,2025-06-09,331,76.124,360071,3128231,3489,513
A07,2025-06-16,332,76.354,366812,3127529,1774,509
A07,2025-06-23,333,76.584,352682,3125445,1473,402
A07,2025-06-30,334,76.814,328217,3121384,1055,223
A07,2025-07-07,335,77.044,330895,3119163,1502,347
A07,2025-07-14,336,77.274,322099,3115077,1062,248
A07,2025-07-21,337,77.504,285576,3110156,967,213
A07,2025-07-28,338,77.734,304501,3105897,1066,163
A07,2025-08-04,339,77.964,283196,3100853,934,146
A07,2025-08-11,340,78.194,321575,3106177,3398,229
A07,2025-08-18,341,78.424,490531,3137406,9337,1839
A07,2025-08-25,342,78.654,434790,3164356,8477,1535
A07,2025-09-01,343,78.884,419713,3186252,7289,1084
A07,2025-09-08,344,79.114,388507,3201358,5714,1204
A07,2025-09-15,345,79.344,365062,3217797,6138,991
A07,2025-09-22,346,79.574,365283,3230148,5131,1001
A07,2025-09-29,347,79.804,410975,3237823,3828,976
A07,2025-10-06,348,80.034,386016,3241272,2859,573
A07,2025-10-13,349,80.264,377942,3242485,2330,561
A07,2025-10-20,350,80.494,341743,3244229,2580,370
A07,2025-10-27,351,80.724,337693,3242782,1797,451
A07,2025-11-03,352,80.954,363618,3242588,2025,356
A07,2025-11-10,353,81.184,383283,3241434,1722,393
A07,2025-11-17,354,81.414,358287,3238503,1357,304
A07,2025-11-24,355,81.644,320919,3234281,1151,252
A07,2025-12-01,356,81.874,328785,3232584,1753,216
A07,2025-12-08,357,82.104,374228,3228756,1073,213
A07,2025-12-15,358,82.334,354201,3224197,950,208
A07,2025-12-22,359,82.564,395735,3219957,892,235
A07,2025-12-29,360,82.794,340139,3214593,786,148
A07,2026-01-05,361,83.024,330597,3208126,535,114
A07,2026-01-12,362,83.254,325114,3202434,740,99
A07,2026-01-19,363,83.484,353200,3197771,901,151
A07,2026-01-26,364,83.714,345446,3191285,466,121
A07,2026-02-02,365,83.944,349025,3186364,839,134
A07,2026-02-09,366,84.174,386004,3194872,4072,818
A07,2026-02-16,367,84.404,371401,3200509,3410,486
A07,2026-02-23,368,84.634,339601,3202415,2585,497
A07,2026-03-02,369,84.864,361205,3205790,2885,394
A07,2026-03-09,370,85.094,385751,3206915,2247,395
A07,2026-03-16,371,85.324,346069,3205681,1786,430
A07,2026-03-23,372,85.554,336029,3202239,1265,274
A07,2026-03-30,373,85.784,329141,3198323,1165,292
A07,2026-04-06,374,86.014,302232,3193575,1040,293
A07,2026-04-13,375,86.244,314390,3188233,847,171
A07,2026-04-20,376,86.474,304692,3183150,938,222
A07,2026-04-27,377,86.704,321727,3182248,1923,157
A07,2026-05-04,378,86.934,399092,3197979,5832,1191
A07,2026-05-11,379,87.164,375289,3207775,4440,1024
A07,2026-05-18,380,87.394,361795,3214074,3620,694
A07,2026-05-25,381,87.624,310974,3217971,3189,737
A07,2026-06-01,382,87.854,332182,3221455,3021,638
A07,2026-06-08,383,88.084,316281,3223711,2769,745
A07,2026-06-15,384,88.314,301941,3223591,2223,398
A07,2026-06-22,385,88.544,307376,3222297,1912,432
A07,2026-06-29,386,88.774,276512,3219646,1670,271
A08,2021-08-02,0,0.0,34435,14517,33,9
A08,2021-08-09,1,0.23,31650,14996,33,9
A08,2021-08-16,2,0.46,35167,19127,935,215
A08,2021-08-23,3,0.69,34339,23747,1064,215
A08,2021-08-30,4,0.92,36679,26758,659,150
A08,2021-09-06,5,1.15,34998,29749,662,157
A08,2021-09-13,6,1.38,33743,32432,592,114
A08,2021-09-20,7,1.61,37448,35138,589,95
A08,2021-09-27,8,1.84,39765,37365,464,89
A08,2021-10-04,9,2.07,36612,39147,365,69
A08,2021-10-11,10,2.3,40230,40990,371,68
A08,2021-10-18,11,2.53,41552,42404,261,42
A08,2021-10-25,12,2.76,39477,43636,224,52
A08,2021-11-01,13,2.99,39071,44729,191,39
A08,2021-11-08,14,3.22,35766,45990,245,36
A08,2021-11-15,15,3.45,46091,47160,191,36
A08,2021-11-22,16,3.68,39509,47958,120,29
A08,2021-11-29,17,3.91,45155,48986,160,20
A08,2021-12-06,18,4.14,43423,49871,131,20
A08,2021-12-13,19,4.37,44529,51021,195,21
A08,2021-12-20,20,4.6,52397,55806,1079,201
A08,2021-12-27,21,4.83,55879,60246,987,187
A08,2022-01-03,22,5.06,58703,63456,674,160
A08,2022-01-10,23,5.29,51949,67174,826,156
A08,2022-01-17,24,5.52,56550,69882,563,125
A08,2022-01-24,25,5.75,57001,72233,475,101
A08,2022-01-31,26,5.98,53481,74390,440,97
A08,2022-02-07,27,6.21,50093,76169,359,73
A08,2022-02-14,28,6.44,52419,78223,422,69
A08,2022-02-21,29,6.67,52819,79483,224,69
A08,2022-02-28,30,6.899,47224,81037,317,59
A08,2022-03-07,31,7.129,56659,82867,357,64
A08,2022-03-14,32,7.359,55016,84566,331,43
A08,2022-03-21,33,7.589,69087,95004,2473,383
A08,2022-03-28,34,7.819,67451,100040,1138,349
A08,2022-04-04,35,8.049,67680,106321,1453,249
A08,2022-04-11,36,8.279,67560,112022,1315,207
A08,2022-04-18,37,8.509,65066,116672,1066,153
A08,2022-04-25,38,8.739,64205,120472,861,175
A08,2022-05-02,39,8.969,59091,123769,755,143
A08,2022-05-09,40,9.199,65594,126475,590,115
A08,2022-05-16,41,9.429,55098,128628,488,88
A08,2022-05-23,42,9.659,53774,130903,525,91
A08,2022-05-30,43,9.889,61496,133273,526,89
A08,2022-06-06,44,10.119,59753,135069,391,61
A08,2022-06-13,45,10.349,65947,136970,399,78
A08,2022-06-20,46,10.579,71344,143009,1418,231
A08,2022-06-27,47,10.809,69989,147486,1038,316
A08,2022-07-04,48,11.039,65685,151664,981,222
A08,2022-07-11,49,11.269,64603,154986,775,162
A08,2022-07-18,50,11.499,67048,157842,654,160
A08,2022-07-25,51,11.729,70494,160915,700,116
A08,2022-08-01,52,11.959,57160,163465,615,108
A08,2022-08-08,53,12.189,64303,166420,696,79
A08,2022-08-15,54,12.419,65308,168110,379,108
A08,2022-08-22,55,12.649,66434,169257,242,61
A08,2022-08-29,56,12.879,66198,170602,293,58
A08,2022-09-05,57,13.109,67230,171987,301,65
A08,2022-09-12,58,13.339,66897,173101,236,53
A08,2022-09-19,59,13.569,65991,175502,562,44
A08,2022-09-26,60,13.799,109902,190658,3612,701
A08,2022-10-03,61,14.029,102391,203297,3022,426
A08,2022-10-10,62,14.259,99449,212397,2160,442
A08,2022-10-17,63,14.489,105688,220485,1896,448
A08,2022-10-24,64,14.719,96180,226148,1328,344
A08,2022-10-31,65,14.949,97863,232323,1456,324
A08,2022-11-07,66,15.179,80171,238058,1409,276
A08,2022-11-14,67,15.409,92566,243146,1213,251
A08,2022-11-21,68,15.639,89445,246954,908,188
A08,2022-11-28,69,15.869,83906,250364,830,148
A08,2022-12-05,70,16.099,93341,253744,796,131
A08,2022-12-12,71,16.329,96217,256728,691,135
A08,2022-12-19,72,16.559,98383,258997,508,95
A08,2022-12-26,73,16.789,86399,261278,552,97
A08,2023-01-02,74,17.019,104540,263663,522,75
A08,2023-01-09,75,17.249,93509,265371,391,92
A08,2023-01-16,76,17.479,86337,267301,471,68
A08,2023-01-23,77,17.709,103164,268969,354,62
A08,2023-01-30,78,17.939,96768,270151,254,61
A08,2023-02-06,79,18.169,105186,271747,332,66
A08,2023-02-13,80,18.399,105256,272646,159,59
A08,2023-02-20,81,18.629,82676,273211,149,45
A08,2023-02-27,82,18.859,102592,279354,1480,210
A08,2023-03-06,83,19.089,104906,284137,1139,213
A08,2023-03-13,84,19.319,110104,288118,926,209
A08,2023-03-20,85,19.549,105817,291472,788,177
